Order_ID,Order_Date,Customer,Product,Region,Quantity,Unit_Price,Sales
6269,2024-11-05,Customer_642,Keyboard,West,7,27853,194971.0
6270,2023-05-10,Customer_995,Monitor,East,2,64841,129682.0
6271,2024-11-05,Customer_568,Mobile,West,7,45391,317737.0
6272,2024-08-06,Customer_74,Tablet,South,9,18779,169011.0
6273,2023-02-12,Customer_97,Laptop,East,1,51334,51334.0
6274,2023-12-28,Customer_168,Mouse,West,7,38882,272174.0
6275,2023-07-08,Customer_442,Monitor,South,6,8837,53022.0
6276,2023-05-28,Customer_500,Mobile,East,6,45775,274650.0
6277,2023-08-14,Customer_986,Printer,South,8,48397,387176.0
6278,2024-11-19,Customer_402,Tablet,West,10,62007,620070.0
6279,2024-02-25,Customer_267,Keyboard,West,9,38970,350730.0
6280,2024-08-25,Customer_437,Mobile,South,5,76227,381135.0
6281,2023-10-22,Customer_726,Tablet,North,1,40716,40716.0
6282,2024-02-21,Customer_641,Mobile,East,1,54668,54668.0
6283,2024-08-15,Customer_133,Keyboard,West,6,50710,
6284,2024-06-30,Customer_952,Tablet,North,3,7608,22824.0
6285,2024-03-07,Customer_785,Mobile,West,7,65012,455084.0
6286,2023-07-03,Customer_612,Mobile,East,1,58283,58283.0
6287,2024-08-21,Customer_797,Mobile,East,5,18651,93255.0
6288,2023-03-16,Customer_135,Keyboard,North,5,57789,288945.0
6289,2024-11-03,Customer_381,Laptop,South,3,26174,78522.0
6290,2023-10-27,Customer_915,Monitor,West,9,1319,11871.0
6291,2023-10-21,Customer_933,Tablet,West,10,61270,612700.0
6292,2023-05-21,Customer_383,Laptop,East,1,60656,60656.0
6293,2023-01-25,Customer_209,Mobile,South,2,38852,77704.0
6294,2024-04-08,Customer_569,Mouse,South,4,25805,103220.0
6295,2024-03-31,Customer_661,Mouse,South,1,74868,74868.0
6296,2024-12-16,Customer_721,Tablet,East,2,52235,104470.0
6297,2024-05-14,Customer_410,Printer,West,1,52329,52329.0
6298,2023-07-21,Customer_417,Mouse,South,3,68686,206058.0
6299,2024-03-12,Customer_206,Laptop,North,2,18629,37258.0
6300,2023-06-05,Customer_28,Printer,North,9,38796,349164.0
6301,2024-05-30,Customer_941,Tablet,South,7,33677,235739.0
6302,2024-07-10,Customer_209,Mobile,South,7,59660,417620.0
6303,2024-11-22,Customer_591,Monitor,North,9,22308,200772.0
6304,2024-12-08,Customer_554,Keyboard,West,8,11745,93960.0
6305,2024-12-15,Customer_212,Monitor,North,6,33686,202116.0
6306,2024-09-13,Customer_940,Tablet,West,10,17943,179430.0
6307,2023-01-25,Customer_576,Tablet,West,5,74982,374910.0
6308,2023-02-23,Customer_117,Printer,South,3,34782,104346.0
6309,2024-09-28,Customer_379,Printer,North,10,28700,287000.0
6310,2024-01-19,Customer_52,Printer,North,2,14692,29384.0
6311,2023-12-06,Customer_299,Monitor,North,8,45717,365736.0
6312,2024-06-27,Customer_733,Mouse,North,9,6894,62046.0
6313,2023-08-10,Customer_975,Keyboard,North,5,33960,169800.0
6314,2024-10-15,Customer_70,Laptop,East,1,36143,36143.0
6315,2023-09-05,Customer_66,Tablet,West,7,67211,470477.0
6316,2023-12-15,Customer_78,Mouse,South,6,25525,153150.0
6317,2024-06-18,Customer_650,Mouse,North,5,68008,340040.0
6318,2024-10-23,Customer_223,Monitor,East,8,42406,339248.0
6319,2023-12-27,Customer_518,Laptop,South,1,2075,2075.0
6320,2023-04-16,Customer_945,Monitor,East,7,37440,262080.0
6321,2024-04-03,Customer_113,Monitor,West,9,34875,313875.0
6322,2023-02-06,Customer_94,Keyboard,North,3,61132,183396.0
6323,2024-11-03,Customer_106,Monitor,South,8,13978,111824.0
6324,2024-03-22,Customer_96,Laptop,East,9,51521,463689.0
6325,2024-03-10,Customer_819,Keyboard,West,2,11665,23330.0
6326,2024-08-05,Customer_585,Monitor,West,8,47194,377552.0
6327,2024-08-16,Customer_754,Mouse,South,4,21449,85796.0
6328,2024-02-28,Customer_68,Monitor,North,6,4181,25086.0
6329,2023-12-07,Customer_993,Keyboard,South,6,25350,152100.0
6330,2023-09-19,Customer_366,Mouse,North,10,46083,460830.0
6331,2024-03-08,Customer_336,Monitor,South,9,48946,440514.0
6332,2023-09-10,Customer_374,Mobile,South,10,78260,782600.0
6333,2024-06-05,Customer_168,Tablet,South,7,52952,370664.0
6334,2024-11-06,Customer_146,Laptop,West,8,44428,355424.0
6335,2024-07-26,Customer_45,Laptop,East,9,35585,320265.0
6336,2024-03-11,Customer_439,Keyboard,West,10,27765,277650.0
6337,2023-01-05,Customer_835,Printer,South,1,20373,20373.0
6338,2024-06-11,Customer_350,Mobile,South,8,23931,191448.0
6339,2024-05-05,Customer_773,Monitor,West,10,73923,739230.0
6340,2024-10-24,Customer_228,Tablet,East,2,49124,98248.0
6341,2024-12-28,Customer_63,Mobile,East,3,68376,205128.0
6342,2024-01-15,Customer_967,Tablet,West,2,31767,63534.0
6343,2023-01-05,Customer_824,Keyboard,West,4,1503,6012.0
6344,2024-07-02,Customer_939,Keyboard,West,3,1545,4635.0
6345,2024-10-16,Customer_468,Printer,South,9,22378,201402.0
6346,2024-05-10,Customer_813,Monitor,West,8,15698,125584.0
6347,2023-05-04,Customer_900,Printer,East,3,42317,126951.0
6348,2023-05-12,Customer_710,Mouse,West,9,51609,464481.0
6349,2023-07-23,Customer_2,Printer,North,1,58510,58510.0
6350,2023-03-26,Customer_150,Laptop,North,3,37024,111072.0
6351,2023-05-25,Customer_199,Tablet,East,8,28891,231128.0
6352,2024-11-25,Customer_988,Laptop,East,8,59093,472744.0
6353,2024-04-25,Customer_97,Printer,West,2,76472,152944.0
6354,2024-08-19,Customer_647,Monitor,North,7,48310,338170.0
6355,2024-12-27,Customer_625,Monitor,East,7,53274,372918.0
6356,2024-04-11,Customer_417,Tablet,North,10,49996,499960.0
6357,2024-06-20,Customer_876,Mobile,South,5,35367,176835.0
6358,2023-01-17,Customer_18,Keyboard,East,3,21665,64995.0
6359,2023-10-16,Customer_968,Mobile,West,6,26226,157356.0
6360,2024-04-14,Customer_640,Mobile,South,3,12066,36198.0
6361,2024-08-16,Customer_78,Printer,East,4,2241,8964.0
6362,2024-04-14,Customer_22,Tablet,East,8,32382,259056.0
6363,2024-03-07,Customer_52,Printer,North,6,65097,390582.0
6364,2024-10-17,Customer_601,Laptop,North,6,5368,32208.0
6365,2024-12-19,Customer_99,Laptop,North,7,20343,142401.0
6366,2024-03-05,Customer_10,Laptop,North,3,53102,
6367,2023-12-24,Customer_574,Keyboard,South,5,61936,309680.0
6368,2023-12-11,Customer_613,Monitor,South,4,42265,169060.0
6369,2023-10-23,Customer_520,Keyboard,South,6,64986,389916.0
6370,2023-04-02,Customer_615,Mobile,North,5,75270,376350.0
6371,2024-02-17,Customer_484,Keyboard,North,5,50884,254420.0
6372,2023-09-06,Customer_994,Mouse,West,7,37676,263732.0
6373,2024-11-26,Customer_852,Mobile,South,1,27719,27719.0
6374,2023-04-04,Customer_966,Monitor,South,7,55980,391860.0
6375,2024-01-09,Customer_150,Printer,South,5,51991,259955.0
6376,2024-07-05,Customer_342,Tablet,South,8,17347,138776.0
6377,2023-10-25,Customer_3,Laptop,North,3,3225,9675.0
6378,2024-07-13,Customer_401,Mouse,North,2,40371,80742.0
6379,2024-11-13,Customer_765,Monitor,North,6,11774,70644.0
6380,2024-08-26,Customer_25,Keyboard,East,5,27824,139120.0
6381,2023-05-27,Customer_508,Laptop,West,4,7973,31892.0
6382,2024-10-22,Customer_713,Mouse,South,4,42478,169912.0
6383,2024-03-06,Customer_866,Mouse,South,7,78916,552412.0
6384,2024-12-30,Customer_781,Printer,South,1,12219,12219.0
6385,2023-03-01,Customer_59,Mouse,North,10,7370,73700.0
6386,2024-06-22,Customer_841,Keyboard,South,2,72988,145976.0
6387,2024-03-30,Customer_534,Laptop,North,5,70190,350950.0
6388,2023-02-15,Customer_178,Keyboard,South,6,37027,222162.0
6389,2023-03-08,Customer_344,Keyboard,South,10,7128,71280.0
6390,2024-09-28,Customer_758,Mobile,North,5,29417,147085.0
6391,2024-10-10,Customer_455,Monitor,West,2,32277,64554.0
6392,2024-03-03,Customer_404,Mobile,North,9,11293,101637.0
6393,2023-05-24,Customer_141,Mouse,West,9,9252,83268.0
6394,2023-12-24,Customer_874,Printer,East,8,34111,272888.0
6395,2024-04-13,Customer_868,Laptop,East,4,10153,40612.0
6396,2023-04-01,Customer_38,Tablet,South,4,1596,6384.0
6397,2024-09-19,Customer_444,Monitor,South,10,59202,592020.0
6398,2024-09-25,Customer_516,Tablet,South,2,73598,147196.0
6399,2024-08-21,Customer_128,Mouse,East,3,55837,167511.0
6400,2024-09-12,Customer_239,Monitor,West,6,4272,25632.0
6401,2023-04-17,Customer_416,Printer,West,7,63275,442925.0
6402,2024-12-07,Customer_888,Laptop,West,8,52683,421464.0
6403,2023-05-09,Customer_674,Keyboard,South,7,31457,
6404,2024-03-18,Customer_558,Keyboard,East,1,12005,12005.0
6405,2024-11-01,Customer_407,Printer,South,8,53127,425016.0
6406,2023-06-26,Customer_607,Mobile,South,7,57156,400092.0
6407,2024-03-21,Customer_455,Keyboard,North,10,26021,260210.0
6408,2024-04-03,Customer_660,Monitor,North,7,43080,301560.0
6409,2023-06-23,Customer_192,Keyboard,North,8,38698,309584.0
6410,2024-08-17,Customer_598,Mobile,East,10,70683,706830.0
6411,2023-04-19,Customer_139,Tablet,East,10,62971,629710.0
6412,2024-05-06,Customer_477,Mobile,West,6,79570,477420.0
6413,2024-05-22,Customer_390,Tablet,North,9,25136,226224.0
6414,2024-07-24,Customer_379,Mouse,North,6,4343,26058.0
6415,2023-03-16,Customer_941,Mouse,East,2,58278,116556.0
6416,2023-04-22,Customer_914,Printer,West,6,63787,382722.0
6417,2024-07-18,Customer_597,Mobile,North,3,77862,233586.0
6418,2023-12-27,Customer_889,Monitor,East,2,70542,141084.0
6419,2024-06-29,Customer_452,Laptop,North,5,69389,346945.0
6420,2024-03-14,Customer_41,Laptop,East,1,1071,1071.0
6421,2024-09-09,Customer_189,Tablet,East,10,24217,242170.0
6422,2024-06-19,Customer_971,Monitor,West,6,61193,367158.0
6423,2023-02-20,Customer_642,Mobile,North,3,77786,233358.0
6424,2023-07-20,Customer_19,Laptop,North,3,45050,135150.0
6425,2024-10-10,Customer_14,Laptop,West,1,65171,65171.0
6426,2023-10-09, customer_176 ,Keyboard,North,7,79238,554666.0
6427,2023-12-19,Customer_153,Mobile,South,4,25276,101104.0
6428,2024-02-22,Customer_620,Mobile,North,9,2554,22986.0
6429,2024-01-29,Customer_173,Laptop,North,8,26133,209064.0
6430,2023-01-21,Customer_963,Mobile,East,3,50948,152844.0
6431,2024-10-28,Customer_728,Monitor,South,5,75763,378815.0
6432,2024-04-07,Customer_373,Mobile,West,5,3761,18805.0
6433,2024-12-15,Customer_829,Tablet,West,2,36818,73636.0
6434,2023-11-09,Customer_401,Mouse,East,7,65516,458612.0
6435,2023-09-19,Customer_51,Mouse,West,9,65111,585999.0
6436,2023-08-02,Customer_371,Mouse,East,5,49347,246735.0
6437,2023-08-13,Customer_261,Tablet,North,5,50414,252070.0
6438,2024-11-02,Customer_440,Keyboard,West,6,67885,407310.0
6439,2023-07-23,Customer_683,Mouse,East,9,26491,238419.0
6440,2023-10-31,Customer_576,Mouse,South,6,72200,433200.0
6441,2024-03-15,Customer_646,Mobile,West,8,28789,230312.0
6442,2024-03-20,Customer_402,Printer,East,9,41550,373950.0
6443,2023-09-04,Customer_158,Laptop,West,8,48330,386640.0
6444,2024-06-21,Customer_483,Laptop,East,4,21349,85396.0
6445,2024-10-28,Customer_419,Printer,South,5,39922,199610.0
6446,2023-09-07,Customer_893,Mouse,West,10,44699,446990.0
6447,2024-07-02,Customer_33,Tablet,North,5,42328,211640.0
6448,2023-03-03,Customer_370,Mouse,North,10,23420,234200.0
6449,2024-06-28,Customer_276,Monitor,West,3,1573,4719.0
6450,2023-02-22,Customer_469,Mobile,East,3,79603,238809.0
6451,2023-07-20,Customer_581,Laptop,West,8,30289,242312.0
6452,2024-05-16,Customer_929,Mobile,East,5,45766,228830.0
6453,2024-11-13,Customer_644,Mouse,North,4,74192,296768.0
6454,2023-01-30,Customer_65,Monitor,South,6,73781,442686.0
6455,2023-12-26,Customer_113,Tablet,North,3,1137,3411.0
6456,2023-11-04,Customer_352,Laptop,South,9,12848,115632.0
6457,2023-11-16,Customer_215,Tablet,South,2,18754,37508.0
6458,2024-04-20,Customer_611,Tablet,South,4,64918,259672.0
6459,2024-09-27,Customer_880,Printer,East,4,10811,43244.0
6460,2023-04-13, customer_115 ,Mobile,South,6,76011,456066.0
6461,2023-01-30,Customer_282,Printer,South,7,47419,331933.0
6462,2023-07-09,Customer_907,Monitor,East,3,72767,218301.0
6463,2024-03-20,Customer_861,Mouse,West,3,45581,136743.0
6464,2023-04-24,Customer_709,Laptop,East,8,29787,238296.0
6465,2024-06-25,Customer_198,Keyboard,East,6,38845,233070.0
6466,2023-12-17,Customer_978,Laptop,East,7,5871,41097.0
6467,2024-09-10,Customer_844,Mouse,North,10,30928,309280.0
6468,2023-11-28,Customer_97,Laptop,West,5,45591,227955.0
6469,2024-01-02,Customer_321,Printer,South,8,4596,36768.0
6470,2024-03-03,Customer_139,Monitor,South,9,14610,131490.0
6471,2024-03-01,Customer_467,Mobile,South,8,33291,266328.0
6472,2024-01-30, customer_98 ,Printer,South,2,42110,84220.0
6473,2024-05-02,Customer_384,Monitor,South,7,34228,239596.0
6474,2023-04-14,Customer_178,Printer,West,1,67831,67831.0
6475,2023-09-21,Customer_539,Laptop,West,7,21443,150101.0
6476,2023-01-15,Customer_604,Keyboard,North,7,75344,527408.0
6477,2023-08-28,Customer_86,Keyboard,West,4,3144,12576.0
6478,2023-08-29,Customer_946,Keyboard,East,2,57624,115248.0
6479,2024-05-20,Customer_964,Laptop,East,6,4758,28548.0
6480,2024-12-30,Customer_338,Mouse,South,3,55389,166167.0
6481,2024-03-27,Customer_234,Mouse,North,3,28721,86163.0
6482,2023-10-15,Customer_801,Mobile,North,5,66308,331540.0
6483,2023-12-19,Customer_871,Laptop,East,3,7995,23985.0
6484,2023-05-29,Customer_379,Keyboard,South,7,39530,276710.0
6485,2024-01-11,Customer_48,Printer,South,9,23529,211761.0
6486,2023-09-01,Customer_110,Mobile,East,3,62284,186852.0
6487,2024-01-06,Customer_786,Tablet,West,7,61652,431564.0
6488,2023-07-09,Customer_621,Keyboard,North,2,43915,87830.0
6489,2023-10-27,Customer_605,Laptop,East,5,25938,129690.0
6490,2023-03-29,Customer_534,Printer,South,5,33101,165505.0
6491,2024-03-22,Customer_905,Keyboard,East,4,11582,46328.0
6492,2023-02-09,Customer_703,Mouse,South,10,63913,639130.0
6493,2024-05-10,Customer_122,Mouse,North,6,2570,15420.0
6494,2024-02-22,Customer_151,Mouse,North,8,79792,638336.0
6495,2023-05-10,Customer_400,Printer,East,2,59733,119466.0
6496,2023-08-07,Customer_878,Mobile,North,7,19014,133098.0
6497,2024-12-02,Customer_630,Laptop,North,9,64616,581544.0
6498,2023-08-23,Customer_840,Keyboard,South,3,13338,40014.0
6499,2024-08-30,Customer_564,Mobile,West,10,10398,103980.0
6500,2023-11-26,Customer_454,Mobile,West,7,63944,447608.0
6501,2023-04-27,Customer_792,Laptop,East,3,74539,223617.0
6502,2024-06-10,Customer_699,Monitor,West,1,58443,58443.0
6503,2024-10-20,Customer_300,Tablet,North,6,26255,157530.0
6504,2023-02-27,Customer_261,Tablet,East,1,1856,1856.0
6505,2023-07-01,Customer_7,Mobile,West,9,32486,292374.0
6506,2024-07-27,Customer_507,Keyboard,North,4,41090,164360.0
6507,2024-10-15,Customer_355,Laptop,South,10,41946,419460.0
6508,2024-05-30,Customer_410,Monitor,West,1,31661,31661.0
6509,2024-10-26,Customer_798,Laptop,East,1,79744,79744.0
6510,2023-07-30,Customer_280,Monitor,West,6,39506,237036.0
6511,2024-10-02,Customer_71,Keyboard,South,4,56069,224276.0
6512,2024-07-08,Customer_518,Laptop,North,2,32427,64854.0
6513,2024-07-16,Customer_681,Mobile,West,3,9894,29682.0
6514,2023-02-19,Customer_893,Printer,East,2,32440,64880.0
6515,2023-09-08,Customer_288,Monitor,North,2,71998,143996.0
6516,2023-11-14,Customer_164,Mobile,North,2,31304,62608.0
6517,2024-07-02,Customer_674,Keyboard,South,6,31439,188634.0
6518,2023-06-27,Customer_33,Printer,South,2,51190,102380.0
6519,2024-06-19,Customer_125,Mouse,West,4,54938,219752.0
6520,2023-01-10,Customer_244,Keyboard,North,8,32682,261456.0
6521,2024-01-25,Customer_615,Laptop,West,9,78161,703449.0
6522,2024-12-24,Customer_314,Mouse,West,7,63695,445865.0
6523,2023-07-08,Customer_48,Laptop,North,6,17460,104760.0
6524,2023-03-24,Customer_264,Mouse,North,1,62613,62613.0
6525,2023-01-10,Customer_468,Laptop,West,4,35757,143028.0
6526,2024-07-28,Customer_374,Printer,North,9,42527,382743.0
6527,2023-04-17,Customer_185,Mobile,West,1,69848,
6528,2024-01-16,Customer_83,Printer,North,10,11051,110510.0
6529,2024-09-29,Customer_272,Printer,East,6,34518,207108.0
6530,2024-01-08,Customer_431,Keyboard,West,3,52329,156987.0
6531,2023-12-19,Customer_347,Monitor,North,10,24887,248870.0
6532,2024-04-09,Customer_439,Monitor,North,4,58065,232260.0
6533,2024-04-01,Customer_752,Mouse,North,9,66098,594882.0
6534,2024-03-01,Customer_769,Mobile,West,4,77131,308524.0
6535,2023-12-29,Customer_411,Laptop,South,7,50527,353689.0
6536,2024-03-27,Customer_557,Mobile,North,6,48138,288828.0
6537,2024-05-21,Customer_213,Monitor,North,4,71864,287456.0
6538,2024-06-21,Customer_490,Mouse,East,1,22241,22241.0
6539,2023-05-24,Customer_223,Mouse,East,7,9523,66661.0
6540,2023-11-06,Customer_305,Printer,West,7,23556,164892.0
6541,2024-05-21,Customer_435,Mobile,South,1,39409,39409.0
6542,2024-11-27,Customer_114,Laptop,West,7,13182,92274.0
6543,2024-12-01,Customer_306,Mobile,North,6,24822,148932.0
6544,2023-10-30,Customer_524,Mobile,North,10,52507,525070.0
6545,2024-06-28,Customer_755,Monitor,South,7,34831,243817.0
6546,2024-05-05,Customer_28,Printer,East,7,41550,290850.0
6547,2024-01-22,Customer_552,Keyboard,West,10,67414,674140.0
6548,2024-05-09,Customer_950,Laptop,South,7,72747,509229.0
6549,2024-07-26,Customer_799,Mobile,North,1,36977,36977.0
6550,2024-07-08,Customer_226,Monitor,South,7,30255,211785.0
6551,2024-12-07,Customer_864,Laptop,East,10,24240,242400.0
6552,2023-05-29,Customer_799,Mouse,North,3,63749,191247.0
6553,2023-03-01,Customer_393,Tablet,South,5,8942,44710.0
6554,2023-02-14,Customer_930,Tablet,North,7,19525,136675.0
6555,2024-08-15,Customer_97,Laptop,West,3,17314,51942.0
6556,2024-06-09,Customer_161,Tablet,West,2,68473,136946.0
6557,2023-07-17,Customer_21,Laptop,North,8,76965,615720.0
6558,2024-02-15,Customer_668,Laptop,West,6,59246,355476.0
6559,2024-06-22,Customer_628,Mouse,East,10,63029,630290.0
6560,2023-10-19,Customer_596,Keyboard,West,10,79178,791780.0
6561,2023-02-28,Customer_324,Mobile,South,2,64768,129536.0
6562,2023-05-08,Customer_114,Tablet,West,6,55223,331338.0
6563,2023-12-31,Customer_530,Mouse,North,9,70562,635058.0
6564,2024-11-09,Customer_105,Laptop,West,2,65055,130110.0
6565,2023-08-05,Customer_648,Printer,East,7,32383,226681.0
6566,2023-04-07,Customer_418,Mobile,North,3,78668,236004.0
6567,2024-04-17,Customer_979,Tablet,East,8,23831,190648.0
6568,2024-02-29,Customer_106,Monitor,East,10,54307,543070.0
6569,2023-08-12,Customer_500,Keyboard,North,2,75729,151458.0
6570,2023-08-05,Customer_539,Printer,North,7,70020,490140.0
6571,2023-06-20,Customer_715,Laptop,North,4,2199,8796.0
6572,2024-05-26,Customer_79,Monitor,West,6,25210,151260.0
6573,2024-11-30,Customer_713,Mobile,North,7,29572,207004.0
6574,2024-12-08,Customer_200,Monitor,North,4,10577,42308.0
6575,2024-04-26,Customer_629,Printer,East,5,76311,381555.0
6576,2023-02-07,Customer_773,Printer,North,5,79412,397060.0
6577,2023-02-27,Customer_249,Monitor,South,10,47326,473260.0
6578,2023-10-30,Customer_381,Keyboard,East,9,29979,269811.0
6579,2023-12-16,Customer_712,Monitor,South,10,77307,773070.0
6580,2024-07-15,Customer_777,Printer,North,3,63654,190962.0
6581,2023-10-13,Customer_751,Mobile,South,3,42725,128175.0
6582,2023-12-17,Customer_109,Monitor,East,2,79169,158338.0
6583,2024-12-18,Customer_758,Mobile,East,9,9251,83259.0
6584,2024-10-06,Customer_757,Printer,East,8,55677,445416.0
6585,2023-07-03,Customer_927,Laptop,South,4,53691,214764.0
6586,2023-02-08,Customer_125,Mouse,West,4,75400,301600.0
6587,2024-09-04,Customer_268,Tablet,East,2,27751,55502.0
6588,2024-07-22,Customer_258,Tablet,South,2,41650,83300.0
6589,2024-02-03, customer_223 ,Printer,North,10,32266,322660.0
6590,2023-01-09,Customer_917,Printer,West,10,52921,529210.0
6591,2024-06-17,Customer_678,Mouse,East,10,6547,
6592,2024-10-28,Customer_602,Monitor,East,6,76429,458574.0
6593,2024-07-05,Customer_476,Mobile,East,1,74215,74215.0
6594,2024-09-17, customer_620 ,Printer,South,2,60911,121822.0
6595,2024-05-10,Customer_652,Printer,South,6,12682,76092.0
6596,2024-03-04,Customer_411,Keyboard,North,2,27526,55052.0
6597,2023-08-09,Customer_987,Keyboard,West,4,56702,226808.0
6598,2024-04-08,Customer_30,Monitor,South,2,63260,126520.0
6599,2024-11-03,Customer_232,Mouse,East,1,24126,24126.0
6600,2023-11-09,Customer_136,Mouse,South,3,35938,107814.0
6601,2023-04-07,Customer_705,Keyboard,South,1,54474,54474.0
6602,2024-11-20,Customer_935,Mobile,South,4,57369,229476.0
6603,2023-11-17,Customer_316,Laptop,North,9,13591,122319.0
6604,2024-10-26,Customer_810,Tablet,East,5,22545,112725.0
6605,2023-10-31,Customer_780,Keyboard,East,3,4539,13617.0
6606,2023-06-11,Customer_710,Tablet,South,6,1459,8754.0
6607,2024-12-15,Customer_616,Tablet,West,7,46511,325577.0
6608,2024-12-19,Customer_916,Laptop,North,9,56310,506790.0
6609,2024-11-04,Customer_67,Tablet,West,5,1557,7785.0
6610,2024-09-19,Customer_822,Keyboard,East,2,40991,81982.0
6611,2024-05-21,Customer_360,Mobile,North,4,61770,247080.0
6612,2023-02-09,Customer_328,Tablet,South,5,43070,215350.0
6613,2023-04-06,Customer_701,Mouse,North,9,23972,215748.0
6614,2024-01-30,Customer_881,Laptop,North,1,26666,26666.0
6615,2023-11-22,Customer_393,Tablet,East,3,76247,228741.0
6616,2024-08-30,Customer_180,Laptop,South,4,63451,253804.0
6617,2024-01-27,Customer_729,Monitor,West,10,55999,559990.0
6618,2024-09-06,Customer_178,Printer,South,10,45978,459780.0
6619,2023-08-28,Customer_238,Keyboard,West,2,75038,150076.0
6620,2023-09-14,Customer_96,Printer,North,9,25649,230841.0
6621,2024-09-15,Customer_694,Laptop,South,5,17122,85610.0
6622,2023-10-15,Customer_670,Mouse,South,5,788,3940.0
6623,2024-01-23,Customer_435,Mouse,South,9,25118,226062.0
6624,2023-10-04,Customer_420,Mobile,South,5,68315,341575.0
6625,2024-07-05,Customer_620,Mobile,South,5,27853,139265.0
6626,2024-04-28,Customer_380,Laptop,West,7,33844,236908.0
6627,2023-02-08,Customer_520,Monitor,East,5,23533,117665.0
6628,2023-10-19,Customer_256,Mouse,South,7,18004,126028.0
6629,2024-07-21,Customer_338,Tablet,North,8,35756,286048.0
6630,2023-07-29,Customer_349,Printer,North,10,46033,460330.0
6631,2023-06-17,Customer_998,Printer,East,10,36148,361480.0
6632,2024-05-06,Customer_864,Mouse,North,4,75121,300484.0
6633,2024-03-13,Customer_827,Keyboard,West,5,43328,216640.0
6634,2023-08-03,Customer_331,Keyboard,North,8,53565,428520.0
6635,2023-12-03,Customer_46,Tablet,West,2,72517,145034.0
6636,2024-06-19,Customer_207,Laptop,North,10,77662,776620.0
6637,2023-12-15,Customer_281,Mobile,West,4,36514,146056.0
6638,2023-10-19,Customer_758,Mouse,West,7,68178,477246.0
6639,2024-03-20,Customer_441,Monitor,East,8,2649,21192.0
6640,2024-02-23,Customer_718,Laptop,West,1,57284,57284.0
6641,2024-08-21,Customer_53,Laptop,East,10,58212,582120.0
6642,2023-03-26,Customer_83,Laptop,South,9,34671,312039.0
6643,2024-04-03,Customer_106,Tablet,West,8,47488,379904.0
6644,2024-03-04,Customer_443,Mouse,East,1,44894,44894.0
6645,2023-03-20,Customer_556,Mouse,West,1,13072,13072.0
6646,2024-01-29,Customer_504,Mouse,East,5,74290,371450.0
6647,2024-11-30,Customer_186,Mobile,East,4,48726,194904.0
6648,2024-09-17,Customer_909,Mouse,West,10,68280,682800.0
6649,2023-12-02,Customer_20,Tablet,East,1,44425,44425.0
6650,2024-02-23,Customer_419,Printer,South,8,45478,363824.0
6651,2023-11-15,Customer_47,Mobile,East,3,74030,222090.0
6652,2024-03-21,Customer_74,Monitor,South,6,58919,353514.0
6653,2023-05-08,Customer_308,Laptop,South,6,7800,46800.0
6654,2024-11-29,Customer_880,Mobile,East,8,56576,452608.0
6655,2023-06-26,Customer_774,Monitor,East,9,9851,88659.0
6656,2024-10-06,Customer_422,Printer,South,9,38186,343674.0
6657,2024-08-09,Customer_251,Printer,West,9,7285,65565.0
6658,2024-11-18,Customer_395,Mobile,East,9,46479,418311.0
6659,2023-08-15,Customer_20,Mouse,North,1,10915,10915.0
6660,2023-05-25,Customer_450,Keyboard,West,10,44207,442070.0
6661,2023-03-28,Customer_991,Printer,South,1,39028,39028.0
6662,2024-10-20,Customer_943,Keyboard,East,3,64689,194067.0
6663,2024-04-15,Customer_359,Keyboard,West,8,6892,55136.0
6664,2023-08-10,Customer_397,Tablet,West,3,7264,21792.0
6665,2023-07-18,Customer_766,Monitor,South,5,40351,201755.0
6666,2024-11-27,Customer_289,Mobile,East,7,67172,470204.0
6667,2024-09-04, customer_387 ,Mouse,South,4,14256,57024.0
6668,2024-07-04,Customer_74,Mouse,South,4,29643,118572.0
6669,2024-01-15,Customer_451,Mouse,West,2,62992,125984.0
6670,2023-02-18,Customer_460,Mobile,North,8,40012,320096.0
6671,2023-10-14,Customer_888,Tablet,West,8,56599,452792.0
6672,2023-06-27,Customer_692,Monitor,South,7,32613,228291.0
6673,2024-02-06,Customer_456,Keyboard,East,1,67273,67273.0
6674,2024-09-20,Customer_924,Keyboard,West,8,35229,281832.0
6675,2024-05-22,Customer_990,Printer,East,10,36232,362320.0
6676,2024-12-01,Customer_294,Mouse,South,5,66355,331775.0
6677,2024-12-30,Customer_343,Mobile,East,4,58974,235896.0
6678,2024-04-15,Customer_807,Tablet,North,4,62916,251664.0
6679,2024-02-03,Customer_477,Monitor,West,5,3779,18895.0
6680,2023-09-29,Customer_894,Mobile,North,8,55714,445712.0
6681,2024-04-23,Customer_364,Laptop,East,10,58846,588460.0
6682,2023-12-26,Customer_205,Tablet,North,2,42061,84122.0
6683,2024-04-27,Customer_785,Mobile,South,1,77617,77617.0
6684,2023-03-01,Customer_808,Laptop,North,10,36906,369060.0
6685,2023-02-04,Customer_816,Monitor,East,7,47301,331107.0
6686,2024-06-02,Customer_154,Mobile,East,5,45510,227550.0
6687,2023-09-08,Customer_538,Printer,East,7,48401,338807.0
6688,2023-09-09,Customer_351,Mobile,South,3,54451,163353.0
6689,2024-03-16,Customer_33,Mouse,North,1,34608,34608.0
6690,2024-04-22,Customer_30,Printer,North,2,8355,16710.0
6691,2023-09-09,Customer_835,Tablet,East,7,10696,74872.0
